Date,Id,League,Account,Action,Stash,Item
"2024-09-15T16:37:40.000Z",3184918664,"Settlers","ThrarThylnenfallën","added","M","Dread Gulf Strand Map (T16)"
"2024-09-15T16:37:40.000Z",3184918635,"Settlers","ThrarThylnenfallën","added","M","Anguish Spring Strand Map (T16)"
"2024-09-15T16:37:36.000Z",3184918553,"Settlers","ThrarThylnenfallën","added","M","Ancestral Panorama Strand Map (T16)"
"2024-09-15T16:37:33.000Z",3184918480,"Settlers","ThrarThylnenfallën","added","M","Spectre Frontier Strand Map (T16)"
"2024-09-15T16:37:32.000Z",3184918470,"Settlers","ThrarThylnenfallën","added","M","Hate Morass Strand Map (T16)"
"2024-09-15T16:37:28.000Z",3184918294,"Settlers","ThrarThylnenfallën","added","M","Whispering View Strand Map (T16)"
"2024-09-15T16:37:27.000Z",3184918268,"Settlers","ThrarThylnenfallën","added","M","Tranquil Swathe Strand Map (T16)"
"2024-09-15T16:37:26.000Z",3184918254,"Settlers","ThrarThylnenfallën","added","M","Twisted Frontier Strand Map (T16)"
"2024-09-15T16:37:25.000Z",3184918238,"Settlers","ThrarThylnenfallën","added","M","Plunging Bank Strand Map (T16)"
"2024-09-15T16:37:24.000Z",3184918219,"Settlers","ThrarThylnenfallën","added","M","Eroding Clearing Strand Map (T16)"
"2024-09-15T16:37:20.000Z",3184918097,"Settlers","ThrarThylnenfallën","added","M","Winding Waste Strand Map (T16)"
"2024-09-15T16:37:19.000Z",3184918076,"Settlers","ThrarThylnenfallën","added","M","Wraith View Strand Map (T16)"
"2024-09-15T16:37:18.000Z",3184918040,"Settlers","ThrarThylnenfallën","added","M","Bleak Landscape Strand Map (T16)"
"2024-09-15T16:37:17.000Z",3184918002,"Settlers","ThrarThylnenfallën","added","M","Destiny Grounds Strand Map (T16)"
"2024-09-15T16:37:16.000Z",3184917975,"Settlers","ThrarThylnenfallën","added","M","Barren Mire Strand Map (T16)"
"2024-09-15T16:37:15.000Z",3184917950,"Settlers","ThrarThylnenfallën","added","M","Mystic Refuge Strand Map (T16)"
"2024-09-15T16:37:14.000Z",3184917922,"Settlers","ThrarThylnenfallën","added","M","Timeworn Pool Strand Map (T16)"
"2024-09-15T16:35:56.000Z",3184915539,"Settlers","ThrarThylnenfallën","modified","$","105× Vaal Orb"
"2024-09-15T16:35:55.000Z",3184915505,"Settlers","ThrarThylnenfallën","modified","$","1402× Orb of Alchemy"
"2024-09-15T16:35:34.000Z",3184914918,"Settlers","ThrarThylnenfallën","modified","$","85× Vaal Orb"
"2024-09-15T16:35:32.000Z",3184914870,"Settlers","ThrarThylnenfallën","modified","$","105× Vaal Orb"
"2024-09-15T16:35:31.000Z",3184914848,"Settlers","ThrarThylnenfallën","modified","$","1382× Orb of Alchemy"
"2024-09-15T16:35:28.000Z",3184914715,"Settlers","ThrarThylnenfallën","modified","$","1402× Orb of Alchemy"
"2024-09-15T16:35:27.000Z",3184914660,"Settlers","ThrarThylnenfallën","modified","$","361× Orb of Scouring"
"2024-09-15T16:35:23.000Z",3184914543,"Settlers","ThrarThylnenfallën","modified","$","332× Orb of Scouring"
"2024-09-15T16:35:15.000Z",3184914253,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:35:12.000Z",3184914147,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:35:09.000Z",3184914062,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:35:07.000Z",3184914001,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:33.000Z",3184912643,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:33.000Z",3184912635,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:32.000Z",3184912620,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:32.000Z",3184912611,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:31.000Z",3184912590,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:30.000Z",3184912571,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:30.000Z",3184912562,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:30.000Z",3184912537,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:29.000Z",3184912499,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:28.000Z",3184912485,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:28.000Z",3184912473,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:27.000Z",3184912450,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:27.000Z",3184912414,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:26.000Z",3184912380,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:25.000Z",3184912331,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:24.000Z",3184912298,"Settlers","ThrarThylnenfallën","removed","M","Strand Map (T16)"
"2024-09-15T16:34:01.000Z",3184911547,"Settlers","ThrarThylnenfallën","modified","$","23× Cartographer's Chisel"
"2024-09-15T16:34:00.000Z",3184911521,"Settlers","ThrarThylnenfallën","modified","$","43× Cartographer's Chisel"
"2024-09-15T16:33:59.000Z",3184911490,"Settlers","ThrarThylnenfallën","modified","$","63× Cartographer's Chisel"
"2024-09-15T16:33:59.000Z",3184911465,"Settlers","ThrarThylnenfallën","modified","$","83× Cartographer's Chisel"
"2024-09-15T16:33:58.000Z",3184911446,"Settlers","ThrarThylnenfallën","modified","$","22× Divine Orb"
"2024-09-15T16:33:53.000Z",3184911240,"Settlers","ThrarThylnenfallën","modified","$","20× Divine Orb"
"2024-09-15T16:33:24.000Z",3184910150,"Settlers","ThrarThylnenfallën","modified","$","1525× Chaos Orb"
"2024-09-15T16:33:22.000Z",3184910101,"Settlers","ThrarThylnenfallën","modified","$","1505× Chaos Orb"
"2024-09-15T16:33:21.000Z",3184910060,"Settlers","ThrarThylnenfallën","modified","$","1499× Chaos Orb"
"2024-09-15T16:33:20.000Z",3184910025,"Settlers","ThrarThylnenfallën","modified","$","1519× Chaos Orb"
"2024-09-15T16:33:19.000Z",3184909990,"Settlers","ThrarThylnenfallën","modified","$","1539× Chaos Orb"
"2024-09-15T16:33:19.000Z",3184909966,"Settlers","ThrarThylnenfallën","modified","$","1559× Chaos Orb"
"2024-09-15T16:33:18.000Z",3184909943,"Settlers","ThrarThylnenfallën","modified","$","1579× Chaos Orb"
"2024-09-15T16:33:17.000Z",3184909920,"Settlers","ThrarThylnenfallën","modified","$","1599× Chaos Orb"
"2024-09-15T16:33:16.000Z",3184909889,"Settlers","ThrarThylnenfallën","modified","$","1619× Chaos Orb"
"2024-09-15T16:32:52.000Z",3184908949,"Settlers","ThrarThylnenfallën","modified","$","1639× Chaos Orb"
"2024-09-15T16:32:52.000Z",3184908917,"Settlers","ThrarThylnenfallën","modified","$","1659× Chaos Orb"
"2024-09-15T16:31:10.000Z",3184905344,"Settlers","ThrarThylnenfallën","modified","F","40× Scarab of Adversaries"
"2024-09-15T16:29:56.000Z",3184902524,"Settlers","ThrarThylnenfallën","modified","$","1679× Chaos Orb"
"2024-09-15T16:29:55.000Z",3184902484,"Settlers","ThrarThylnenfallën","modified","$","1699× Chaos Orb"
"2024-09-15T16:29:54.000Z",3184902457,"Settlers","ThrarThylnenfallën","modified","$","1719× Chaos Orb"
"2024-09-15T16:29:53.000Z",3184902413,"Settlers","ThrarThylnenfallën","modified","$","1739× Chaos Orb"
"2024-09-15T16:29:52.000Z",3184902369,"Settlers","ThrarThylnenfallën","modified","$","1759× Chaos Orb"
"2024-09-15T16:29:51.000Z",3184902320,"Settlers","ThrarThylnenfallën","modified","$","1779× Chaos Orb"
"2024-09-15T16:29:51.000Z",3184902282,"Settlers","ThrarThylnenfallën","modified","$","1799× Chaos Orb"
"2024-09-15T16:29:50.000Z",3184902246,"Settlers","ThrarThylnenfallën","modified","$","1819× Chaos Orb"
"2024-09-15T16:29:49.000Z",3184902208,"Settlers","ThrarThylnenfallën","modified","$","1839× Chaos Orb"
"2024-09-15T16:29:48.000Z",3184902176,"Settlers","ThrarThylnenfallën","modified","$","1859× Chaos Orb"
"2024-09-15T16:29:47.000Z",3184902143,"Settlers","ThrarThylnenfallën","modified","$","1879× Chaos Orb"
"2024-09-15T16:29:27.000Z",3184901374,"Settlers","ThrarThylnenfallën","modified","F","2× Cartography Scarab of Corruption"
"2024-09-15T16:26:59.000Z",3184895546,"Settlers","ThrarThylnenfallën","modified","$","4× Eldritch Orb of Annulment"
"2024-09-15T16:26:02.000Z",3184894055,"Settlers","ThrarThylnenfallën","added","M","Strand Map (T16)"
"2024-09-15T16:26:02.000Z",3184894043,"Settlers","ThrarThylnenfallën","modified","F","3× Breach Scarab of Snares"
"2024-09-15T16:26:00.000Z",3184894002,"Settlers","ThrarThylnenfallën","modified","$","6716× Rogue's Marker"
"2024-09-15T16:26:00.000Z",3184893989,"Settlers","ThrarThylnenfallën","modified","D","6× Cameria's Cut"
"2024-09-15T16:26:00.000Z",3184893971,"Settlers","ThrarThylnenfallën","modified","$","501× Instilling Orb"
"2024-09-15T16:25:59.000Z",3184893960,"Settlers","ThrarThylnenfallën","modified","$","1422× Orb of Alchemy"
"2024-09-15T16:25:58.000Z",3184893938,"Settlers","ThrarThylnenfallën","modified","F","45× Bestiary Scarab"
"2024-09-15T16:25:58.000Z",3184893922,"Settlers","ThrarThylnenfallën","modified","F","3× Cartography Scarab of Escalation"
"2024-09-15T16:23:13.000Z",3184888027,"Settlers","ThrarThylnenfallën","modified","$","1899× Chaos Orb"
"2024-09-15T16:23:11.000Z",3184887960,"Settlers","ThrarThylnenfallën","modified","$","1889× Chaos Orb"
"2024-09-15T16:23:09.000Z",3184887891,"Settlers","ThrarThylnenfallën","modified","$","1869× Chaos Orb"
"2024-09-15T16:19:57.000Z",3184881190,"Settlers","ThrarThylnenfallën","modified","F","34× Breach Scarab of Splintering"
"2024-09-15T16:19:55.000Z",3184881142,"Settlers","ThrarThylnenfallën","modified","F","24× Breach Scarab"
"2024-09-15T16:19:55.000Z",3184881132,"Settlers","ThrarThylnenfallën","added","F","14× Breach Scarab of Splintering"
"2024-09-15T16:19:55.000Z",3184881119,"Settlers","ThrarThylnenfallën","added","F","2× Breach Scarab of Snares"
"2024-09-15T16:19:55.000Z",3184881107,"Settlers","ThrarThylnenfallën","modified","F","20× Breach Scarab of Lordship"
"2024-09-15T16:19:48.000Z",3184880928,"Settlers","ThrarThylnenfallën","modified","F","21× Divine Vessel"
"2024-09-15T16:19:36.000Z",3184880581,"Settlers","ThrarThylnenfallën","removed","M","Desert Spring Map (T16)"
"2024-09-15T16:16:01.000Z",3184873037,"Settlers","ThrarThylnenfallën","removed","3","Tattoo of the Kitava Rebel"
"2024-09-15T16:15:11.000Z",3184871033,"Settlers","ThrarThylnenfallën","removed","3","4× Tattoo of the Tawhoa Scout"
"2024-09-15T16:15:11.000Z",3184871025,"Settlers","ThrarThylnenfallën","removed","3","3× Tattoo of the Tasalio Tideshifter"
"2024-09-15T16:13:09.000Z",3184867096,"Settlers","ThrarThylnenfallën","modified","$","22× Divine Orb"
"2024-09-15T16:05:28.000Z",3184851257,"Settlers","ThrarThylnenfallën","modified","$","192× Lesser Eldritch Ichor"
"2024-09-15T16:05:26.000Z",3184851146,"Settlers","ThrarThylnenfallën","modified","$","186× Lesser Eldritch Ichor"
"2024-09-15T16:05:25.000Z",3184851103,"Settlers","ThrarThylnenfallën","modified","$","180× Lesser Eldritch Ichor"
"2024-09-15T16:05:24.000Z",3184851058,"Settlers","ThrarThylnenfallën","modified","$","174× Lesser Eldritch Ichor"
"2024-09-15T16:04:44.000Z",3184849427,"Settlers","ThrarThylnenfallën","modified","$","167× Lesser Eldritch Ichor"
"2024-09-15T16:04:44.000Z",3184849396,"Settlers","ThrarThylnenfallën","modified","$","24× Grand Eldritch Ember"
"2024-09-15T16:04:43.000Z",3184849372,"Settlers","ThrarThylnenfallën","modified","$","177× Lesser Eldritch Ichor"
"2024-09-15T16:04:42.000Z",3184849320,"Settlers","ThrarThylnenfallën","modified","$","16× Grand Eldritch Ember"
"2024-09-15T16:04:41.000Z",3184849279,"Settlers","ThrarThylnenfallën","modified","$","187× Lesser Eldritch Ichor"
"2024-09-15T16:04:40.000Z",3184849255,"Settlers","ThrarThylnenfallën","modified","$","197× Lesser Eldritch Ichor"
"2024-09-15T16:04:39.000Z",3184849226,"Settlers","ThrarThylnenfallën","modified","$","207× Lesser Eldritch Ichor"
"2024-09-15T16:03:37.000Z",3184846905,"Settlers","ThrarThylnenfallën","modified","$","8× Grand Eldritch Ember"
"2024-09-15T16:03:36.000Z",3184846862,"Settlers","ThrarThylnenfallën","modified","$","18× Grand Eldritch Ember"
"2024-09-15T16:03:35.000Z",3184846817,"Settlers","ThrarThylnenfallën","modified","$","28× Grand Eldritch Ember"
"2024-09-15T16:02:34.000Z",3184844595,"Settlers","ThrarThylnenfallën","modified","$","2680× Orb of Fusing"
"2024-09-15T16:02:31.000Z",3184844458,"Settlers","ThrarThylnenfallën","modified","$","2663× Orb of Fusing"
"2024-09-15T16:02:22.000Z",3184844111,"Settlers","ThrarThylnenfallën","modified","$","1849× Chaos Orb"
"2024-09-15T16:02:21.000Z",3184844082,"Settlers","ThrarThylnenfallën","added","$","721× Vivid Crystallised Lifeforce"
"2024-09-15T16:02:20.000Z",3184844064,"Settlers","ThrarThylnenfallën","modified","$","39× Orb of Annulment"
"2024-09-15T16:02:20.000Z",3184844039,"Settlers","ThrarThylnenfallën","modified","$","362× Orb of Scouring"
"2024-09-15T16:02:19.000Z",3184844026,"Settlers","ThrarThylnenfallën","modified","$","1844× Chaos Orb"
"2024-09-15T16:01:40.000Z",3184842422,"Settlers","ThrarThylnenfallën","modified","$","340× Orb of Scouring"
"2024-09-15T16:01:39.000Z",3184842377,"Settlers","ThrarThylnenfallën","modified","$","1836× Chaos Orb"
"2024-09-15T16:01:38.000Z",3184842332,"Settlers","ThrarThylnenfallën","modified","$","1856× Chaos Orb"
"2024-09-15T16:00:19.000Z",3184839352,"Settlers","ThrarThylnenfallën","modified","$","8× Eldritch Chaos Orb"
"2024-09-15T16:00:06.000Z",3184838960,"Settlers","ThrarThylnenfallën","modified","$","5× Eldritch Chaos Orb"
"2024-09-15T15:59:56.000Z",3184838666,"Settlers","ThrarThylnenfallën","modified","$","107× Greater Eldritch Ember"
"2024-09-15T15:59:54.000Z",3184838591,"Settlers","ThrarThylnenfallën","modified","$","9× Eldritch Chaos Orb"
"2024-09-15T15:58:48.000Z",3184836510,"Settlers","ThrarThylnenfallën","modified","$","23× Orb of Annulment"
"2024-09-15T15:58:02.000Z",3184834955,"Settlers","ThrarThylnenfallën","modified","$","43× Orb of Annulment"
"2024-09-15T15:55:58.000Z",3184830709,"Settlers","ThrarThylnenfallën","removed","$","4021× Vivid Crystallised Lifeforce"
"2024-09-15T15:55:12.000Z",3184829099,"Settlers","ThrarThylnenfallën","modified","$","1876× Chaos Orb"
"2024-09-15T15:55:11.000Z",3184829068,"Settlers","ThrarThylnenfallën","modified","$","1896× Chaos Orb"
"2024-09-15T15:55:10.000Z",3184829053,"Settlers","ThrarThylnenfallën","modified","$","1916× Chaos Orb"
"2024-09-15T04:58:38.000Z",3183805126,"Settlers","Tio1122","modified","$","104× Orb of Unmaking"
"2024-09-15T04:58:38.000Z",3183805118,"Settlers","Tio1122","modified","$","103× Cartographer's Chisel"
"2024-09-15T04:58:37.000Z",3183805111,"Settlers","Tio1122","modified","$","14× Exalted Shard"
"2024-09-15T04:58:37.000Z",3183805101,"Settlers","Tio1122","modified","$","445× Orb of Regret"
"2024-09-15T04:58:37.000Z",3183805098,"Settlers","Tio1122","modified","$","370× Orb of Scouring"
"2024-09-15T04:58:36.000Z",3183805082,"Settlers","Tio1122","modified","$","1936× Chaos Orb"
"2024-09-15T04:58:36.000Z",3183805074,"Settlers","Tio1122","modified","$","176× Stacked Deck"
"2024-09-15T04:58:35.000Z",3183805061,"Settlers","Tio1122","modified","$","67× Glassblower's Bauble"
"2024-09-15T04:58:35.000Z",3183805047,"Settlers","Tio1122","modified","$","47× Gemcutter's Prism"
"2024-09-15T04:58:34.000Z",3183805016,"Settlers","Tio1122","modified","$","160× Stacked Deck"
"2024-09-15T04:58:33.000Z",3183805000,"Settlers","Tio1122","modified","$","438× Orb of Horizons"
"2024-09-15T04:57:52.000Z",3183804061,"Settlers","Tio1122","modified","F","38× Cartography Scarab of Risk"
"2024-09-15T04:57:52.000Z",3183804056,"Settlers","Tio1122","modified","F","52× Harbinger Scarab"
"2024-09-15T04:38:34.000Z",3183777952,"Settlers","Tio1122","modified","$","35× Divine Orb"
"2024-09-15T04:38:00.000Z",3183777293,"Settlers","Tio1122","modified","F","16× Delirium Scarab of Mania"
"2024-09-15T04:37:59.000Z",3183777285,"Settlers","Tio1122","modified","F","14× Delirium Scarab of Neuroses"
"2024-09-15T04:37:59.000Z",3183777282,"Settlers","Tio1122","modified","F","4× Influencing Scarab of Hordes"
"2024-09-15T04:37:59.000Z",3183777278,"Settlers","Tio1122","modified","F","31× Delirium Scarab of Paranoia"
"2024-09-15T04:37:49.000Z",3183777021,"Settlers","Tio1122","modified","D","7× Simulacrum"
"2024-09-15T04:37:38.000Z",3183776715,"Settlers","Tio1122","removed","2","Winterweave Coral Ring"
"2024-09-15T04:37:38.000Z",3183776708,"Settlers","Tio1122","removed","2","The Ignomon Gold Amulet"
"2024-09-15T04:37:37.000Z",3183776686,"Settlers","Tio1122","added","2","Large Cluster Jewel"
"2024-09-15T04:37:36.000Z",3183776667,"Settlers","Tio1122","added","2","Large Cluster Jewel"
"2024-09-15T04:37:35.000Z",3183776660,"Settlers","Tio1122","added","2","Large Cluster Jewel"
"2024-09-15T04:37:25.000Z",3183776393,"Settlers","Tio1122","modified","$","1421× Orb of Alchemy"
"2024-09-15T04:37:24.000Z",3183776358,"Settlers","Tio1122","modified","$","17× Chaos Shard"
"2024-09-15T04:37:24.000Z",3183776348,"Settlers","Tio1122","modified","$","419× Orb of Horizons"
"2024-09-15T04:37:23.000Z",3183776339,"Settlers","Tio1122","modified","$","1925× Chaos Orb"
"2024-09-15T04:37:23.000Z",3183776329,"Settlers","Tio1122","modified","D","264× Simulacrum Splinter"
"2024-09-15T04:37:23.000Z",3183776322,"Settlers","Tio1122","modified","D","8× The Fortunate"
"2024-09-15T04:37:22.000Z",3183776311,"Settlers","Tio1122","removed","$","12× Harbinger's Shard"
"2024-09-15T04:37:22.000Z",3183776310,"Settlers","Tio1122","modified","$","30× Harbinger's Orb"
"2024-09-15T04:37:22.000Z",3183776305,"Settlers","Tio1122","modified","$","11× Annulment Shard"
"2024-09-15T04:37:21.000Z",3183776296,"Settlers","Tio1122","modified","$","2683× Orb of Fusing"
"2024-09-15T04:37:21.000Z",3183776292,"Settlers","Tio1122","modified","D","23× Jeweller's Delirium Orb"
"2024-09-15T04:37:21.000Z",3183776282,"Settlers","Tio1122","modified","D","22× Blacksmith's Delirium Orb"
"2024-09-15T04:37:20.000Z",3183776276,"Settlers","Tio1122","modified","$","437× Orb of Regret"
"2024-09-15T04:37:20.000Z",3183776269,"Settlers","Tio1122","modified","$","103× Orb of Unmaking"
"2024-09-15T04:37:18.000Z",3183776231,"Settlers","Tio1122","modified","$","1401× Orb of Alchemy"
"2024-09-15T04:37:18.000Z",3183776230,"Settlers","Tio1122","modified","$","66× Glassblower's Bauble"
"2024-09-15T04:37:18.000Z",3183776222,"Settlers","Tio1122","modified","D","7× Justified Ambition"
"2024-09-15T04:37:18.000Z",3183776212,"Settlers","Tio1122","modified","$","671× Portal Scroll"
"2024-09-15T04:37:17.000Z",3183776204,"Settlers","Tio1122","modified","$","5× Explorer's Scouting Report"
"2024-09-15T04:37:17.000Z",3183776196,"Settlers","Tio1122","modified","$","340× Orb of Scouring"
"2024-09-15T04:37:17.000Z",3183776185,"Settlers","Tio1122","modified","F","30× Beyond Scarab of Haemophilia"
"2024-09-15T04:37:16.000Z",3183776162,"Settlers","Tio1122","added","F","Influencing Scarab of Hordes"
"2024-09-15T04:37:16.000Z",3183776146,"Settlers","Tio1122","added","F","Delirium Scarab of Mania"
"2024-09-15T04:37:15.000Z",3183776131,"Settlers","Tio1122","modified","$","649× Orb of Alteration"
"2024-09-15T04:37:15.000Z",3183776114,"Settlers","Tio1122","modified","$","181× Regal Orb"
"2024-09-15T04:37:14.000Z",3183776108,"Settlers","Tio1122","modified","F","45× Blight Scarab"
"2024-09-15T04:28:10.000Z",3183764210,"Settlers","Tio1122","modified","$","94× Cartographer's Chisel"
"2024-09-15T04:28:10.000Z",3183764190,"Settlers","Tio1122","modified","$","125× Vaal Orb"
"2024-09-15T04:28:09.000Z",3183764178,"Settlers","Tio1122","modified","D","137× Simulacrum Splinter"
"2024-09-15T04:28:09.000Z",3183764167,"Settlers","Tio1122","modified","$","1916× Chaos Orb"
"2024-09-15T04:28:09.000Z",3183764163,"Settlers","Tio1122","modified","D","21× Blacksmith's Delirium Orb"
"2024-09-15T04:28:08.000Z",3183764157,"Settlers","Tio1122","modified","$","646× Orb of Alteration"
"2024-09-15T04:28:08.000Z",3183764153,"Settlers","Tio1122","modified","$","38× Grand Eldritch Ember"
"2024-09-15T04:28:08.000Z",3183764146,"Settlers","Tio1122","modified","$","1398× Orb of Alchemy"
"2024-09-15T04:28:07.000Z",3183764136,"Settlers","Tio1122","modified","F","60× Torment Scarab of Peculiarity"
"2024-09-15T04:28:07.000Z",3183764124,"Settlers","Tio1122","modified","$","99× Orb of Unmaking"
"2024-09-15T04:28:07.000Z",3183764112,"Settlers","Tio1122","modified","F","59× Betrayal Scarab of Reinforcements"
"2024-09-15T04:28:06.000Z",3183764104,"Settlers","Tio1122","modified","$","140× Stacked Deck"
"2024-09-15T04:28:06.000Z",3183764095,"Settlers","Tio1122","modified","$","2670× Orb of Fusing"
"2024-09-15T04:28:05.000Z",3183764086,"Settlers","Tio1122","modified","F","24× Scarab of Divinity"
"2024-09-15T04:28:05.000Z",3183764085,"Settlers","Tio1122","modified","F","51× Harbinger Scarab"
"2024-09-15T04:27:58.000Z",3183763869,"Settlers","Tio1122","removed","M","Gnarled Hollow Jungle Valley Map (T16)"
"2024-09-15T04:20:01.000Z",3183754330,"Settlers","Tio1122","removed","F","17× Delirium Scarab of Mania"
"2024-09-15T04:19:24.000Z",3183753571,"Settlers","Tio1122","added","2","Chronicle of Atzoatl"
"2024-09-15T04:18:55.000Z",3183752998,"Settlers","Tio1122","added","2","Large Cluster Jewel"
"2024-09-15T04:18:54.000Z",3183752985,"Settlers","Tio1122","added","2","Large Cluster Jewel"
"2024-09-15T04:18:53.000Z",3183752970,"Settlers","Tio1122","added","2","Medium Cluster Jewel"
"2024-09-15T04:18:53.000Z",3183752965,"Settlers","Tio1122","added","2","Large Cluster Jewel"
"2024-09-15T04:18:48.000Z",3183752868,"Settlers","Tio1122","added","F","Polaric Invitation"
"2024-09-15T04:18:45.000Z",3183752797,"Settlers","Tio1122","modified","$","4× Explorer's Scouting Report"
"2024-09-15T04:18:43.000Z",3183752762,"Settlers","Tio1122","modified","$","97× Orb of Unmaking"
"2024-09-15T04:18:42.000Z",3183752745,"Settlers","Tio1122","added","D","63× Simulacrum Splinter"
"2024-09-15T04:18:42.000Z",3183752744,"Settlers","Tio1122","removed","D","278× Simulacrum Splinter"
"2024-09-15T04:18:42.000Z",3183752743,"Settlers","Tio1122","modified","D","8× Simulacrum"
"2024-09-15T04:18:42.000Z",3183752727,"Settlers","Tio1122","modified","$","121× Vaal Orb"
"2024-09-15T04:18:42.000Z",3183752722,"Settlers","Tio1122","modified","F","79× Splinter of Esh"
"2024-09-15T04:18:41.000Z",3183752718,"Settlers","Tio1122","modified","$","92× Cartographer's Chisel"
"2024-09-15T04:18:41.000Z",3183752710,"Settlers","Tio1122","modified","$","337× Orb of Scouring"
"2024-09-15T04:18:40.000Z",3183752700,"Settlers","Tio1122","added","$","Vaal Scouting Report"
"2024-09-15T04:18:40.000Z",3183752692,"Settlers","Tio1122","modified","$","3061× Scroll of Wisdom"
"2024-09-15T04:18:40.000Z",3183752685,"Settlers","Tio1122","modified","$","2666× Orb of Fusing"
"2024-09-15T04:18:38.000Z",3183752658,"Settlers","Tio1122","modified","F","11× Splinter of Chayula"
"2024-09-15T04:18:38.000Z",3183752655,"Settlers","Tio1122","modified","$","65× Glassblower's Bauble"
"2024-09-15T04:18:38.000Z",3183752650,"Settlers","Tio1122","modified","$","1383× Orb of Alchemy"
"2024-09-15T04:18:34.000Z",3183752571,"Settlers","Tio1122","modified","$","108× Greater Eldritch Ember"
"2024-09-15T04:18:33.000Z",3183752535,"Settlers","Tio1122","modified","$","103× Greater Eldritch Ember"
"2024-09-15T04:18:32.000Z",3183752517,"Settlers","Tio1122","modified","$","1911× Chaos Orb"
"2024-09-15T04:08:56.000Z",3183738790,"Settlers","Tio1122","modified","D","26× Armoursmith's Delirium Orb"
"2024-09-15T04:08:55.000Z",3183738768,"Settlers","Tio1122","modified","F","95× Splinter of Tul"
"2024-09-15T04:08:54.000Z",3183738758,"Settlers","Tio1122","modified","D","278× Simulacrum Splinter"
"2024-09-15T04:08:53.000Z",3183738746,"Settlers","Tio1122","modified","$","2660× Orb of Fusing"
"2024-09-15T04:08:53.000Z",3183738738,"Settlers","Tio1122","modified","$","5× Exalted Shard"
"2024-09-15T04:08:53.000Z",3183738727,"Settlers","Tio1122","modified","$","1898× Chaos Orb"
"2024-09-15T04:08:52.000Z",3183738702,"Settlers","Tio1122","modified","F","2× Ultimatum Scarab of Catalysing"
"2024-09-15T04:08:51.000Z",3183738688,"Settlers","Tio1122","added","$","3× Chaos Shard"
"2024-09-15T04:08:51.000Z",3183738687,"Settlers","Tio1122","removed","$","13× Chaos Shard"
"2024-09-15T04:08:51.000Z",3183738686,"Settlers","Tio1122","modified","$","1892× Chaos Orb"
"2024-09-15T04:08:51.000Z",3183738670,"Settlers","Tio1122","modified","$","3048× Scroll of Wisdom"
"2024-09-15T04:08:50.000Z",3183738660,"Settlers","Tio1122","modified","F","5× Delirium Scarab of Neuroses"
"2024-09-15T04:08:50.000Z",3183738654,"Settlers","Tio1122","modified","$","64× Glassblower's Bauble"
"2024-09-15T04:08:49.000Z",3183738645,"Settlers","Tio1122","modified","F","62× Splinter of Xoph"
"2024-09-15T04:08:49.000Z",3183738631,"Settlers","Tio1122","modified","$","10× Ancient Shard"
"2024-09-15T04:08:48.000Z",3183738612,"Settlers","Tio1122","modified","F","7× Breach Scarab"
"2024-09-15T04:08:47.000Z",3183738595,"Settlers","Tio1122","modified","D","2× The Wretched"
"2024-09-15T04:08:46.000Z",3183738568,"Settlers","Tio1122","modified","$","37× Grand Eldritch Ember"
"2024-09-15T04:08:46.000Z",3183738561,"Settlers","Tio1122","modified","$","288× Enkindling Orb"
"2024-09-15T04:08:45.000Z",3183738553,"Settlers","Tio1122","added","D","Mawr Blaidd"
"2024-09-15T04:08:45.000Z",3183738540,"Settlers","Tio1122","modified","F","46× Metallic Fossil"
"2024-09-15T04:08:45.000Z",3183738533,"Settlers","Tio1122","modified","$","43× Gemcutter's Prism"
"2024-09-15T04:08:44.000Z",3183738530,"Settlers","Tio1122","modified","E","38× Shrieking Essence of Doubt"
