Date,League,Account,Action,Stash,Item
"10/12/2023 14:56:14","Affliction","Tio1122","modified","$","367× Jeweller's Orb"
"10/12/2023 14:56:12","Affliction","Tio1122","modified","$","353× Jeweller's Orb"
"10/12/2023 14:55:59","Affliction","Tio1122","modified","$","339× Jeweller's Orb"
"10/12/2023 14:55:58","Affliction","Tio1122","modified","$","359× Jeweller's Orb"
"10/12/2023 14:55:57","Affliction","Tio1122","modified","$","379× Jeweller's Orb"
"10/12/2023 14:55:52","Affliction","ErZil","modified","$","5× Chaos Orb"
"10/12/2023 14:55:51","Affliction","Tio1122","modified","$","399× Jeweller's Orb"
"10/12/2023 14:55:40","Affliction","Tio1122","modified","$","66× Armourer's Scrap"
"10/12/2023 14:54:17","Affliction","Tio1122","added","$","4× Chaos Orb"
"10/12/2023 14:54:12","Affliction","Tio1122","removed","$","9× Chaos Orb"
"10/12/2023 14:54:10","Affliction","Tio1122","modified","$","9× Chaos Orb"
"10/12/2023 14:52:35","Affliction","Tio1122","added","M","Bog Map (T7)"
"10/12/2023 14:52:35","Affliction","Tio1122","added","M","Laboratory Map (T2)"
"10/12/2023 14:52:35","Affliction","Tio1122","added","M","Relic Chambers Map (T7)"
"10/12/2023 14:52:33","Affliction","Tio1122","modified","$","6× Gemcutter's Prism"
"10/12/2023 14:52:32","Affliction","Tio1122","modified","$","24× Orb of Alchemy"
"10/12/2023 14:52:32","Affliction","Tio1122","modified","$","70× Cartographer's Chisel"
"10/12/2023 14:52:32","Affliction","Tio1122","modified","$","5× Orb of Regret"
"10/12/2023 14:52:31","Affliction","Tio1122","added","$","Glassblower's Bauble"
"10/12/2023 14:52:31","Affliction","Tio1122","modified","$","18× Transmutation Shard"
"10/12/2023 14:52:30","Affliction","Tio1122","modified","$","16× Ancient Shard"
"10/12/2023 14:52:30","Affliction","Tio1122","added","$","5× Alchemy Shard"
"10/12/2023 14:52:30","Affliction","Tio1122","removed","$","17× Alchemy Shard"
"10/12/2023 14:52:30","Affliction","Tio1122","modified","$","23× Orb of Alchemy"
"10/12/2023 14:52:30","Affliction","Tio1122","modified","$","7× Horizon Shard"
"10/12/2023 14:52:29","Affliction","Tio1122","modified","$","6× Chaos Shard"
"10/12/2023 14:52:29","Affliction","Tio1122","modified","$","3× Tainted Armourer's Scrap"
"10/12/2023 14:48:02","Affliction","ErZil","modified","$","439× Orb of Alteration"
"10/12/2023 14:47:49","Affliction","ErZil","modified","$","497× Orb of Transmutation"
"10/12/2023 14:47:43","Affliction","ErZil","modified","$","33× Orb of Scouring"
"10/12/2023 14:47:42","Affliction","ErZil","modified","$","422× Orb of Alteration"
"10/12/2023 14:47:41","Affliction","ErZil","modified","$","442× Orb of Alteration"
"10/12/2023 14:47:38","Affliction","ErZil","modified","$","422× Orb of Alteration"
"10/12/2023 14:47:38","Affliction","ErZil","modified","$","458× Orb of Transmutation"
"10/12/2023 14:47:36","Affliction","ErZil","modified","$","4× Orb of Scouring"
"10/12/2023 14:47:35","Affliction","ErZil","removed","$","4× Glassblower's Bauble"
"10/12/2023 14:46:51","Affliction","ErZil","added","G","level 1 20% Flesh Offering"
"10/12/2023 14:46:35","Affliction","ErZil","modified","D","Gemcutter's Promise"
"10/12/2023 14:44:50","Affliction","Tio1122","modified","$","34× Orb of Scouring"
"10/12/2023 14:44:50","Affliction","Tio1122","modified","$","22× Orb of Alchemy"
"10/12/2023 14:44:46","Affliction","Tio1122","modified","$","5× Orb of Scouring"
"10/12/2023 14:44:37","Affliction","Tio1122","modified","$","4× Orb of Alchemy"
"10/12/2023 14:44:35","Affliction","Tio1122","removed","M","Thicket Map (T6)"
"10/12/2023 14:37:36","Affliction","ErZil","modified","$","419× Jeweller's Orb"
"10/12/2023 14:37:34","Affliction","ErZil","modified","D","6× The Trial"
"10/12/2023 14:37:34","Affliction","ErZil","added","M","Dark Forest Map (T6)"
"10/12/2023 14:37:33","Affliction","ErZil","added","M","Infested Valley Map (T2)"
"10/12/2023 14:37:31","Affliction","ErZil","added","$","8× Alteration Shard"
"10/12/2023 14:37:31","Affliction","ErZil","removed","$","10× Alteration Shard"
"10/12/2023 14:37:31","Affliction","ErZil","modified","$","442× Orb of Alteration"
"10/12/2023 14:37:31","Affliction","ErZil","added","E","Screaming Essence of Sorrow"
"10/12/2023 14:37:31","Affliction","ErZil","modified","$","17× Alchemy Shard"
"10/12/2023 14:37:30","Affliction","ErZil","modified","$","404× Jeweller's Orb"
"10/12/2023 14:37:28","Affliction","ErZil","modified","E","2× Weeping Essence of Rage"
"10/12/2023 14:37:28","Affliction","ErZil","modified","$","35× Orb of Scouring"
"10/12/2023 14:37:27","Affliction","ErZil","modified","$","17× Orb of Unmaking"
"10/12/2023 14:37:27","Affliction","ErZil","modified","$","102× Orb of Chance"
"10/12/2023 14:37:27","Affliction","ErZil","modified","$","6110× Rogue's Marker"
"10/12/2023 14:37:27","Affliction","ErZil","modified","$","498× Orb of Transmutation"
"10/12/2023 14:37:19","Affliction","ErZil","added","U","The Ephemeral Bond Lapis Amulet"
"10/12/2023 14:37:09","Affliction","ErZil","added","U","Foxshade Wild Leather"
"10/12/2023 14:37:09","Affliction","ErZil","added","U","Skullhead Secutor Helm"
"10/12/2023 14:36:26","Affliction","ErZil","modified","$","29× Chaos Orb"
"10/12/2023 14:34:45","Affliction","ErZil","modified","$","24× Orb of Alchemy"
"10/12/2023 14:34:43","Affliction","ErZil","modified","$","3× Divine Orb"
"10/12/2023 14:20:01","Affliction","Without_Milk","added","G","level 3 0% Blink Arrow"
"10/12/2023 14:19:38","Affliction","Without_Milk","removed","G","level 13 0% Dash"
"10/12/2023 13:40:48","Affliction","Tio1122","modified","$","3× Singular Scouting Report"
"10/12/2023 13:40:46","Affliction","Tio1122","modified","$","2× Stacked Deck"
"10/12/2023 13:40:45","Affliction","Tio1122","modified","$","384× Jeweller's Orb"
"10/12/2023 13:40:45","Affliction","Tio1122","added","D","Peaceful Moments"
"10/12/2023 13:40:44","Affliction","Tio1122","modified","D","4× Emperor's Luck"
"10/12/2023 13:40:43","Affliction","Tio1122","modified","$","376× Jeweller's Orb"
"10/12/2023 13:40:43","Affliction","Tio1122","added","$","4× Horizon Shard"
"10/12/2023 13:40:43","Affliction","Tio1122","removed","$","18× Horizon Shard"
"10/12/2023 13:40:43","Affliction","Tio1122","modified","$","5× Orb of Horizons"
"10/12/2023 13:40:42","Affliction","Tio1122","added","M","Dry Sea Map (T5)"
"10/12/2023 13:40:41","Affliction","Tio1122","modified","$","5904× Rogue's Marker"
"10/12/2023 13:40:41","Affliction","Tio1122","modified","$","6× Regal Orb"
"10/12/2023 13:40:40","Affliction","Tio1122","modified","$","7× Blessed Orb"
"10/12/2023 13:40:39","Affliction","Tio1122","modified","$","17× Binding Shard"
"10/12/2023 13:40:39","Affliction","Tio1122","modified","$","10× Alteration Shard"
"10/12/2023 13:40:39","Affliction","Tio1122","modified","$","4× Chaos Shard"
"10/12/2023 13:40:38","Affliction","Tio1122","modified","$","19× Orb of Alchemy"
"10/12/2023 13:40:38","Affliction","Tio1122","modified","$","38× Orb of Fusing"
"10/12/2023 13:40:38","Affliction","Tio1122","modified","$","33× Orb of Scouring"
"10/12/2023 13:40:37","Affliction","Tio1122","added","U","Slitherpinch Bronzescale Gauntlets"
"10/12/2023 13:29:14","Affliction","Without_Milk","modified","$","98× Orb of Chance"
"10/12/2023 13:29:11","Affliction","Without_Milk","modified","$","261× Orb of Augmentation"
"10/12/2023 13:29:10","Affliction","Without_Milk","added","G","level 13 0% Dash"
"10/12/2023 13:29:10","Affliction","Without_Milk","modified","$","493× Orb of Transmutation"
"10/12/2023 13:29:09","Affliction","Without_Milk","added","G","level 1 11% Poacher's Mark"
"10/12/2023 13:29:08","Affliction","Without_Milk","modified","$","159× Scroll of Wisdom"
"10/12/2023 13:29:08","Affliction","Without_Milk","added","G","level 3 0% Steelskin"
"10/12/2023 13:29:07","Affliction","Without_Milk","modified","$","489× Orb of Transmutation"
"10/12/2023 13:29:06","Affliction","Without_Milk","added","$","5× Alteration Shard"
"10/12/2023 13:29:06","Affliction","Without_Milk","removed","$","10× Alteration Shard"
"10/12/2023 13:29:06","Affliction","Without_Milk","modified","$","441× Orb of Alteration"
"10/12/2023 13:29:05","Affliction","Without_Milk","modified","$","103× Portal Scroll"
"10/12/2023 13:29:05","Affliction","Without_Milk","modified","$","32× Orb of Scouring"
"10/12/2023 13:29:05","Affliction","Without_Milk","modified","$","106× Armourer's Scrap"
"10/12/2023 13:29:04","Affliction","Without_Milk","modified","$","9× Instilling Orb"
"10/12/2023 13:29:04","Affliction","Without_Milk","modified","$","440× Orb of Alteration"
"10/12/2023 13:29:03","Affliction","Without_Milk","modified","$","78× Orb of Chance"
"10/12/2023 13:29:03","Affliction","Without_Milk","modified","$","231× Orb of Augmentation"
"10/12/2023 13:29:03","Affliction","Without_Milk","modified","$","143× Blacksmith's Whetstone"
"10/12/2023 13:29:02","Affliction","Without_Milk","modified","$","423× Orb of Alteration"
"10/12/2023 13:29:01","Affliction","Without_Milk","modified","$","175× Chromatic Orb"
"10/12/2023 13:29:01","Affliction","Without_Milk","modified","$","356× Jeweller's Orb"
"10/12/2023 13:27:24","Affliction","Without_Milk","modified","$","337× Jeweller's Orb"
"10/12/2023 13:26:40","Affliction","Without_Milk","modified","$","166× Chromatic Orb"
"10/12/2023 13:26:25","Affliction","Without_Milk","modified","$","186× Chromatic Orb"
"10/12/2023 13:26:18","Affliction","Without_Milk","modified","$","357× Jeweller's Orb"
"10/12/2023 13:26:12","Affliction","Without_Milk","modified","$","340× Jeweller's Orb"
"10/12/2023 13:26:02","Affliction","Without_Milk","modified","$","360× Jeweller's Orb"
"10/12/2023 13:25:49","Affliction","Without_Milk","removed","U","Elevore Wolf Pelt"
"10/12/2023 13:24:13","Affliction","Without_Milk","added","U","Flesh and Spirit Ironscale Gauntlets"
"10/12/2023 13:24:09","Affliction","Without_Milk","removed","U","Great Old One's Tentacles Eelskin Gloves"
"10/12/2023 13:22:14","Affliction","Without_Milk","modified","$","380× Jeweller's Orb"
"10/12/2023 13:13:14","Affliction","Without_Milk","removed","G","level 1 10% Caustic Arrow"
"10/12/2023 13:12:48","Affliction","Without_Milk","removed","G","level 1 0% Void Manipulation Support"
"10/12/2023 13:09:09","Affliction","Without_Milk","added","U","Mortem Morsu Fright Claw"
"10/12/2023 13:08:04","Affliction","Without_Milk","modified","$","228× Orb of Augmentation"
"10/12/2023 13:08:03","Affliction","Without_Milk","modified","$","75× Orb of Chance"
"10/12/2023 13:08:00","Affliction","Without_Milk","modified","$","409× Orb of Alteration"
"10/12/2023 13:07:59","Affliction","Without_Milk","modified","$","451× Orb of Transmutation"
"10/12/2023 12:49:56","Affliction","Tio1122","removed","M","Cursed Depths Gardens Map (T5)"
"10/12/2023 12:49:51","Affliction","Tio1122","added","M","Cursed Depths Gardens Map (T5)"
"10/12/2023 12:49:50","Affliction","Tio1122","added","D","Primitive Chaotic Resonator"
"10/12/2023 12:49:50","Affliction","Tio1122","added","D","2× Potent Chaotic Resonator"
"10/12/2023 12:45:33","Affliction","Tio1122","added","F","Offering to the Goddess"
"10/12/2023 12:45:30","Affliction","Tio1122","modified","$","400× Jeweller's Orb"
"10/12/2023 12:45:29","Affliction","Tio1122","modified","$","66× Cartographer's Chisel"
"10/12/2023 12:45:28","Affliction","Tio1122","modified","$","491× Orb of Transmutation"
"10/12/2023 12:45:28","Affliction","Tio1122","added","G","level 1 12% Vigilant Strike"
"10/12/2023 12:45:27","Affliction","Tio1122","added","M","Promenade Map (T6)"
"10/12/2023 12:45:26","Affliction","Tio1122","added","M","Bone Crypt Map (T1)"
"10/12/2023 12:45:23","Affliction","Tio1122","added","M","Dunes Map (T2)"
"10/12/2023 12:45:21","Affliction","Tio1122","modified","$","5525× Rogue's Marker"
"10/12/2023 12:45:20","Affliction","Tio1122","modified","$","103× Armourer's Scrap"
"10/12/2023 12:45:20","Affliction","Tio1122","added","D","The Bones"
"10/12/2023 12:45:19","Affliction","Tio1122","modified","$","16× Orb of Unmaking"
"10/12/2023 12:34:15","Affliction","Tio1122","removed","M","Dark Forest Map (T6)"
"10/12/2023 12:34:08","Affliction","Tio1122","added","M","Frozen Cabins Map (T7)"
"10/12/2023 12:34:00","Affliction","Tio1122","modified","$","18× Orb of Alchemy"
"10/12/2023 12:33:14","Affliction","Tio1122","modified","$","15× Orb of Unmaking"
"10/12/2023 12:33:14","Affliction","Tio1122","modified","$","31× Orb of Scouring"
"10/12/2023 12:33:13","Affliction","Tio1122","modified","$","429× Orb of Alteration"
"10/12/2023 12:33:13","Affliction","Tio1122","modified","D","4× Gemcutter's Promise"
"10/12/2023 12:33:13","Affliction","Tio1122","added","D","2× Ever-Changing"
"10/12/2023 12:33:12","Affliction","Tio1122","modified","B","4× Amber Oil"
"10/12/2023 12:33:12","Affliction","Tio1122","modified","B","3× Clear Oil"
"10/12/2023 12:33:12","Affliction","Tio1122","added","B","Azure Oil"
"10/12/2023 12:25:08","Affliction","Tio1122","added","M","Blasted Trap Bog Map (T7)"
"10/12/2023 12:25:07","Affliction","Tio1122","added","M","Superior Overgrown Ruin Map (T8)"
"10/12/2023 12:25:06","Affliction","Tio1122","modified","$","19× Orb of Alchemy"
"10/12/2023 12:24:35","Affliction","Tio1122","modified","$","3× Orb of Alchemy"
"10/12/2023 12:24:07","Affliction","Tio1122","modified","$","64× Cartographer's Chisel"
"10/12/2023 12:24:06","Affliction","Tio1122","added","$","2× Chaos Shard"
"10/12/2023 12:24:06","Affliction","Tio1122","removed","$","19× Chaos Shard"
"10/12/2023 12:24:06","Affliction","Tio1122","modified","$","32× Chaos Orb"
"10/12/2023 12:24:06","Affliction","Tio1122","added","F","Rusted Sulphite Scarab"
"10/12/2023 12:24:05","Affliction","Tio1122","added","M","Atoll Map (T5)"
"10/12/2023 12:24:05","Affliction","Tio1122","added","M","Superior Estuary Map (T3)"
"10/12/2023 12:24:05","Affliction","Tio1122","added","M","Glacier Map (T1)"
"10/12/2023 12:23:49","Affliction","Tio1122","added","U","Stone of Lazhwar Lapis Amulet"
"10/12/2023 12:23:48","Affliction","Tio1122","added","F","Kiara's Determination Silver Flask"
"10/12/2023 12:23:48","Affliction","Tio1122","added","U","Drillneck Penetrating Arrow Quiver"
"10/12/2023 12:16:31","Affliction","Tio1122","modified","$","23× Orb of Alchemy"
"10/12/2023 12:16:27","Affliction","Tio1122","modified","$","4× Orb of Alchemy"
"10/12/2023 12:16:23","Affliction","Tio1122","added","3","Blueprint: Mansion"
"10/12/2023 12:16:21","Affliction","Tio1122","modified","$","426× Orb of Alteration"
"10/12/2023 12:16:21","Affliction","Tio1122","modified","$","258× Orb of Augmentation"
"10/12/2023 12:16:21","Affliction","Tio1122","modified","$","36× Orb of Fusing"
"10/12/2023 12:16:20","Affliction","Tio1122","modified","$","18× Horizon Shard"
"10/12/2023 12:16:20","Affliction","Tio1122","modified","$","10× Alteration Shard"
"10/12/2023 12:16:19","Affliction","Tio1122","added","$","5× Alchemy Shard"
"10/12/2023 12:16:19","Affliction","Tio1122","removed","$","10× Alchemy Shard"
"10/12/2023 12:16:19","Affliction","Tio1122","modified","$","24× Orb of Alchemy"
"10/12/2023 12:16:19","Affliction","Tio1122","added","G","level 1 0% Vaal Power Siphon"
"10/12/2023 12:16:18","Affliction","Tio1122","added","M","Atoll Map (T5)"
"10/12/2023 12:16:18","Affliction","Tio1122","modified","$","4× Orb of Regret"
"10/12/2023 12:16:17","Affliction","Tio1122","modified","$","386× Jeweller's Orb"
"10/12/2023 12:16:14","Affliction","Tio1122","modified","$","14× Transmutation Shard"
"10/12/2023 12:16:14","Affliction","Tio1122","modified","$","19× Chaos Shard"
"10/12/2023 12:16:13","Affliction","Tio1122","modified","$","206× Chromatic Orb"
"10/12/2023 12:16:13","Affliction","Tio1122","modified","$","481× Orb of Transmutation"
"10/12/2023 12:16:13","Affliction","Tio1122","modified","F","2× Sacrifice at Midnight"
"10/12/2023 12:16:03","Affliction","Tio1122","added","4","Soulbound Paua Ring"
"10/12/2023 12:15:52","Affliction","Tio1122","removed","2","Soulbound Paua Ring"
"10/12/2023 12:15:50","Affliction","Tio1122","added","2","Soulbound Paua Ring"
"10/12/2023 12:13:29","Affliction","Without_Milk","modified","$","415× Orb of Alteration"
"10/12/2023 12:13:29","Affliction","Without_Milk","modified","$","97× Armourer's Scrap"
"10/12/2023 12:13:29","Affliction","Without_Milk","modified","$","95× Orb of Chance"
"10/12/2023 12:13:28","Affliction","Without_Milk","modified","$","8× Instilling Orb"
"10/12/2023 12:13:28","Affliction","Without_Milk","added","E","Weeping Essence of Fear"
"10/12/2023 12:13:28","Affliction","Without_Milk","modified","$","30× Orb of Scouring"
"10/12/2023 12:13:27","Affliction","Without_Milk","modified","$","474× Orb of Transmutation"
"10/12/2023 12:13:27","Affliction","Without_Milk","modified","$","97× Portal Scroll"
"10/12/2023 12:13:26","Affliction","Without_Milk","modified","$","141× Blacksmith's Whetstone"
"10/12/2023 12:13:26","Affliction","Without_Milk","modified","$","205× Chromatic Orb"
"10/12/2023 12:13:24","Affliction","Without_Milk","modified","$","152× Scroll of Wisdom"
"10/12/2023 12:13:24","Affliction","Without_Milk","modified","$","243× Orb of Augmentation"
"10/12/2023 12:13:24","Affliction","Without_Milk","modified","$","2× Orb of Regret"
"10/12/2023 12:13:23","Affliction","Without_Milk","modified","$","31× Chaos Orb"
"10/12/2023 12:13:23","Affliction","Without_Milk","modified","$","5× Regal Orb"
"10/12/2023 12:13:21","Affliction","Without_Milk","modified","$","379× Jeweller's Orb"
"10/12/2023 12:13:21","Affliction","Without_Milk","modified","$","23× Orb of Alchemy"
"10/12/2023 12:13:21","Affliction","Without_Milk","modified","$","35× Orb of Fusing"
"10/12/2023 12:13:20","Affliction","Without_Milk","added","D","The Chains that Bind"
"10/12/2023 12:13:12","Affliction","Without_Milk","added","G","level 9 0% Summon Skitterbots"
"10/12/2023 12:13:12","Affliction","Without_Milk","added","E","Weeping Essence of Suffering"
"10/12/2023 12:13:10","Affliction","Without_Milk","added","F","Jade Flask"
"10/12/2023 12:13:09","Affliction","Without_Milk","added","G","level 11 0% Ballista Totem Support"
"10/12/2023 12:12:48","Affliction","Without_Milk","added","G","level 8 0% Focused Ballista Support"
"10/12/2023 12:12:46","Affliction","Without_Milk","added","G","level 6 0% Haste"
"10/12/2023 12:07:44","Affliction","Tio1122","modified","$","21× Orb of Alchemy"
"10/12/2023 12:07:40","Affliction","Tio1122","modified","$","2× Orb of Alchemy"
"10/12/2023 12:07:37","Affliction","Tio1122","removed","M","Siege Map (T5)"
"10/12/2023 12:02:04","Affliction","Tio1122","modified","$","376× Jeweller's Orb"
"10/12/2023 12:02:00","Affliction","Tio1122","modified","$","369× Jeweller's Orb"
"10/12/2023 12:01:59","Affliction","Tio1122","added","M","Flooded Mine Map (T1)"
"10/12/2023 12:01:59","Affliction","Tio1122","modified","$","15× Chaos Shard"
"10/12/2023 12:01:58","Affliction","Tio1122","modified","$","14× Binding Shard"
"10/12/2023 12:01:58","Affliction","Tio1122","modified","$","15× Horizon Shard"
"10/12/2023 12:01:58","Affliction","Tio1122","added","$","5× Alteration Shard"
"10/12/2023 12:01:58","Affliction","Tio1122","removed","$","17× Alteration Shard"
"10/12/2023 12:01:58","Affliction","Tio1122","modified","$","414× Orb of Alteration"
"10/12/2023 12:01:57","Affliction","Tio1122","modified","$","33× Orb of Fusing"
"10/12/2023 12:01:57","Affliction","Tio1122","added","M","Core Map (T2)"
"10/12/2023 12:01:57","Affliction","Tio1122","added","M","Castle Ruins Map (T3)"
"10/12/2023 11:56:41","Affliction","Tio1122","modified","$","22× Orb of Alchemy"
"10/12/2023 11:56:38","Affliction","Tio1122","modified","$","3× Orb of Alchemy"
"10/12/2023 11:56:34","Affliction","Tio1122","added","M","Pier Map (T1)"
"10/12/2023 11:56:33","Affliction","Tio1122","added","M","Pier Map (T1)"
"10/12/2023 11:56:32","Affliction","Tio1122","added","M","Cyclopean Refuge Pier Map (T1)"
"10/12/2023 11:56:32","Affliction","Tio1122","added","M","Flooded Mine Map (T1)"
"10/12/2023 11:56:31","Affliction","Tio1122","added","M","Flooded Mine Map (T1)"
"10/12/2023 11:56:31","Affliction","Tio1122","added","M","Flooded Mine Map (T1)"
"10/12/2023 11:56:08","Affliction","Tio1122","removed","M","Pier Map (T1)"
"10/12/2023 11:56:08","Affliction","Tio1122","removed","M","Cyclopean Refuge Pier Map (T1)"
"10/12/2023 11:56:07","Affliction","Tio1122","removed","M","Pier Map (T1)"
"10/12/2023 11:56:04","Affliction","Tio1122","removed","M","Flooded Mine Map (T1)"
"10/12/2023 11:56:04","Affliction","Tio1122","removed","M","Flooded Mine Map (T1)"
"10/12/2023 11:56:04","Affliction","Tio1122","removed","M","Flooded Mine Map (T1)"
"10/12/2023 11:56:02","Affliction","Tio1122","removed","M","Bone Crypt Map (T1)"
"10/12/2023 11:56:02","Affliction","Tio1122","removed","M","Bone Crypt Map (T1)"
"10/12/2023 11:56:01","Affliction","Tio1122","removed","M","Bone Crypt Map (T1)"
"10/12/2023 11:55:49","Affliction","Tio1122","added","M","Pier Map (T1)"
"10/12/2023 11:55:48","Affliction","Tio1122","modified","$","135× Blacksmith's Whetstone"
"10/12/2023 11:55:47","Affliction","Tio1122","modified","$","29× Orb of Scouring"
"10/12/2023 11:55:47","Affliction","Tio1122","added","M","Moon Temple Map (T4)"
"10/12/2023 11:55:47","Affliction","Tio1122","added","M","Tropical Island Map (T5)"
"10/12/2023 11:55:43","Affliction","Tio1122","modified","$","3× Explorer's Scouting Report"
"10/12/2023 11:55:43","Affliction","Tio1122","modified","$","2× Singular Scouting Report"
"10/12/2023 11:55:43","Affliction","Tio1122","modified","$","4× Orb of Horizons"
"10/12/2023 11:55:41","Affliction","Tio1122","modified","$","31× Vaal Orb"
"10/12/2023 11:55:40","Affliction","Tio1122","modified","$","5447× Rogue's Marker"
"10/12/2023 11:55:40","Affliction","Tio1122","modified","$","30× Chaos Orb"
"10/12/2023 11:55:40","Affliction","Tio1122","modified","$","367× Jeweller's Orb"
"10/12/2023 11:55:39","Affliction","Tio1122","modified","$","413× Orb of Alteration"
"10/12/2023 11:47:15","Affliction","Tio1122","modified","$","23× Orb of Alchemy"
"10/12/2023 11:47:12","Affliction","Tio1122","modified","$","4× Orb of Alchemy"
"10/12/2023 11:47:07","Affliction","Tio1122","added","2","Forbidden Tome"
"10/12/2023 11:47:01","Affliction","Tio1122","modified","$","195× Chromatic Orb"
"10/12/2023 11:46:59","Affliction","Tio1122","added","M","Precinct Map (T4)"
"10/12/2023 11:46:58","Affliction","Tio1122","modified","$","17× Alteration Shard"
"10/12/2023 11:46:58","Affliction","Tio1122","modified","$","12× Horizon Shard"
"10/12/2023 11:46:57","Affliction","Tio1122","added","M","Ancient City Map (T3)"
"10/12/2023 11:46:57","Affliction","Tio1122","modified","$","8× Binding Shard"
"10/12/2023 11:46:57","Affliction","Tio1122","modified","$","7× Engineer's Shard"
"10/12/2023 11:46:56","Affliction","Tio1122","modified","$","10× Alchemy Shard"
"10/12/2023 11:46:56","Affliction","Tio1122","modified","$","29× Chaos Orb"
"10/12/2023 11:46:56","Affliction","Tio1122","added","M","Estuary Map (T3)"
"10/12/2023 11:46:55","Affliction","Tio1122","added","M","Ramparts Map (T3)"
"10/12/2023 11:46:49","Affliction","Tio1122","added","U","The Three Dragons Golden Mask"
"10/12/2023 11:46:48","Affliction","Tio1122","added","U","Victario's Charity Laminated Kite Shield"
"10/12/2023 11:41:25","Affliction","Tio1122","modified","$","89× Orb of Chance"
"10/12/2023 11:41:13","Affliction","Tio1122","modified","$","72× Orb of Chance"
"10/12/2023 11:40:13","Affliction","Tio1122","modified","$","28× Orb of Scouring"
"10/12/2023 11:40:13","Affliction","Tio1122","added","M","Port Map (T2)"
"10/12/2023 11:40:11","Affliction","Tio1122","modified","$","185× Chromatic Orb"
"10/12/2023 11:40:11","Affliction","Tio1122","added","M","Fields Map (T2)"
"10/12/2023 11:40:10","Affliction","Tio1122","added","F","Rusted Harbinger Scarab"
"10/12/2023 11:40:10","Affliction","Tio1122","modified","$","92× Orb of Chance"
"10/12/2023 11:40:09","Affliction","Tio1122","modified","$","5375× Rogue's Marker"
"10/12/2023 11:40:09","Affliction","Tio1122","modified","$","93× Armourer's Scrap"
"10/12/2023 11:40:08","Affliction","Tio1122","modified","$","410× Orb of Alteration"
"10/12/2023 11:40:08","Affliction","Tio1122","added","D","2× Frigid Fossil"
"10/12/2023 11:40:08","Affliction","Tio1122","modified","B","3× Amber Oil"
"10/12/2023 11:40:07","Affliction","Tio1122","modified","$","28× Chaos Orb"
"10/12/2023 11:40:07","Affliction","Tio1122","added","U","Sinvicta's Mettle Ezomyte Axe"
"10/12/2023 11:31:34","Affliction","Tio1122","modified","$","24× Orb of Alchemy"
"10/12/2023 11:31:29","Affliction","Tio1122","modified","$","5× Orb of Alchemy"
"10/12/2023 11:31:25","Affliction","Tio1122","removed","M","Moon Temple Map (T4)"
"10/12/2023 11:31:16","Affliction","Tio1122","modified","$","88× Orb of Chance"
"10/12/2023 11:31:15","Affliction","Tio1122","added","M","Core Map (T2)"
"10/12/2023 11:31:15","Affliction","Tio1122","added","M","Fields Map (T2)"
"10/12/2023 11:31:14","Affliction","Tio1122","added","M","Fields Map (T2)"
"10/12/2023 11:31:12","Affliction","Tio1122","modified","$","465× Orb of Transmutation"
"10/12/2023 11:31:11","Affliction","Tio1122","added","D","The Heroic Shot"
"10/12/2023 11:31:11","Affliction","Tio1122","modified","$","178× Chromatic Orb"
"10/12/2023 11:31:10","Affliction","Tio1122","modified","$","31× Orb of Fusing"
"10/12/2023 11:31:10","Affliction","Tio1122","modified","$","25× Orb of Alchemy"
"10/12/2023 11:31:09","Affliction","Tio1122","modified","$","26× Orb of Scouring"
"10/12/2023 11:31:09","Affliction","Tio1122","modified","$","5158× Rogue's Marker"
"10/12/2023 11:31:09","Affliction","Tio1122","modified","$","27× Chaos Orb"
"10/12/2023 11:31:08","Affliction","Tio1122","modified","$","663× Vivid Crystallised Lifeforce"
"10/12/2023 11:31:07","Affliction","Tio1122","modified","$","7× Transmutation Shard"
"10/12/2023 11:31:07","Affliction","Tio1122","modified","$","9× Horizon Shard"
"10/12/2023 11:31:07","Affliction","Tio1122","modified","$","129× Blacksmith's Whetstone"
"10/12/2023 11:31:06","Affliction","Tio1122","added","$","Orb of Regret"
"10/12/2023 11:31:06","Affliction","Tio1122","added","B","Verdant Oil"
"10/12/2023 11:31:05","Affliction","Tio1122","modified","$","6× Alchemy Shard"
"10/12/2023 11:31:04","Affliction","Tio1122","modified","$","5× Binding Shard"
"10/12/2023 11:31:04","Affliction","Tio1122","modified","$","5× Engineer's Shard"
"10/12/2023 11:31:04","Affliction","Tio1122","modified","$","85× Armourer's Scrap"
"10/12/2023 11:24:06","Affliction","Tio1122","removed","M","Lookout Map (T4)"
"10/12/2023 11:23:55","Affliction","Tio1122","added","2","Rage Deed Contract: Bunker"
"10/12/2023 11:23:46","Affliction","Tio1122","added","M","Colonnade Map (T4)"
"10/12/2023 11:23:46","Affliction","Tio1122","added","M","Precinct Map (T4)"
"10/12/2023 11:23:43","Affliction","Tio1122","modified","$","5080× Rogue's Marker"
"10/12/2023 11:23:42","Affliction","Tio1122","modified","$","14× Orb of Unmaking"
"10/12/2023 11:23:42","Affliction","Tio1122","modified","$","356× Jeweller's Orb"
"10/12/2023 11:23:35","Affliction","Tio1122","added","U","Vis Mortis Necromancer Silks"
"10/12/2023 11:23:24","Affliction","Tio1122","added","U","Gang's Momentum Legion Boots"
"10/12/2023 11:16:47","Affliction","Tio1122","modified","$","24× Orb of Alchemy"
